reporting_date,cohort_id,origination_date,fico_tier,interest_rate_type,npl_ratio,fdtr_index,unemployment_rate,inflation_rate,wage_growth
2023-04-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0555,5.0,3.4,4.9,4.6
2023-05-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0529,5.25,3.6,4.0,4.4
2023-06-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0553,5.25,3.6,3.0,4.7
2023-07-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0539,5.5,3.5,3.2,4.7
2023-08-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0534,5.5,3.7,3.7,4.5
2023-09-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0487,5.5,3.7,3.7,4.4
2023-10-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0532,5.5,3.9,3.2,4.2
2023-11-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0505,5.5,3.7,3.1,4.1
2023-12-01,C_202105_S_F,2021-05-01,Subprime,Fixed,0.0485,5.5,3.8,3.4,4.1
2021-06-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0462,0.25,5.9,5.4,3.9
2021-07-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0432,0.25,5.4,5.4,4.3
2021-08-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0484,0.25,5.1,5.3,4.4
2021-09-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0464,0.25,4.7,5.4,5.0
2021-10-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0465,0.25,4.5,6.2,5.4
2021-11-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.047,0.25,4.1,6.8,5.4
2021-12-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.053,0.25,3.9,7.0,4.9
2022-01-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0502,0.25,4.0,7.5,5.6
2022-02-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0551,0.25,3.9,7.9,5.3
2022-03-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0516,0.5,3.7,8.5,5.9
2022-04-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0498,0.5,3.7,8.3,5.8
2022-05-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0514,1.0,3.6,8.6,5.6
2022-06-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.1015,1.75,3.6,9.1,5.4
2022-07-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0991,2.5,3.5,8.5,5.5
2022-08-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0986,2.5,3.6,8.3,5.4
2022-09-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.1002,3.25,3.5,8.2,5.1
2022-10-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.101,3.25,3.6,7.7,5.0
2022-11-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.1022,4.0,3.6,7.1,5.1
2022-12-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.1029,4.5,3.5,6.5,4.9
2023-01-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0991,4.5,3.5,6.4,4.5
2023-02-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.097,4.75,3.6,6.0,4.8
2023-03-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0986,5.0,3.5,5.0,4.6
2023-04-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0996,5.0,3.4,4.9,4.6
2023-05-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0967,5.25,3.6,4.0,4.4
2023-06-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0963,5.25,3.6,3.0,4.7
2023-07-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0983,5.5,3.5,3.2,4.7
2023-08-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.097,5.5,3.7,3.7,4.5
2023-09-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0965,5.5,3.7,3.7,4.4
2023-10-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0942,5.5,3.9,3.2,4.2
2023-11-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0945,5.5,3.7,3.1,4.1
2023-12-01,C_202105_S_V,2021-05-01,Subprime,Variable,0.0924,5.5,3.8,3.4,4.1
2021-07-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0177,0.25,5.4,5.4,4.3
2021-08-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0188,0.25,5.1,5.3,4.4
2021-09-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0139,0.25,4.7,5.4,5.0
2021-10-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0166,0.25,4.5,6.2,5.4
2021-11-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0162,0.25,4.1,6.8,5.4
2021-12-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0187,0.25,3.9,7.0,4.9
2022-01-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0206,0.25,4.0,7.5,5.6
2022-02-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0185,0.25,3.9,7.9,5.3
2022-03-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0202,0.5,3.7,8.5,5.9
2022-04-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0207,0.5,3.7,8.3,5.8
2022-05-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0236,1.0,3.6,8.6,5.6
2022-06-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0238,1.75,3.6,9.1,5.4
2022-07-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0226,2.5,3.5,8.5,5.5
2022-08-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0248,2.5,3.6,8.3,5.4
2022-09-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0236,3.25,3.5,8.2,5.1
2022-10-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0243,3.25,3.6,7.7,5.0
2022-11-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0283,4.0,3.6,7.1,5.1
2022-12-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0277,4.5,3.5,6.5,4.9
2023-01-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0224,4.5,3.5,6.4,4.5
2023-02-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0265,4.75,3.6,6.0,4.8
2023-03-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0263,5.0,3.5,5.0,4.6
2023-04-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0221,5.0,3.4,4.9,4.6
2023-05-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0257,5.25,3.6,4.0,4.4
2023-06-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0267,5.25,3.6,3.0,4.7
2023-07-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0209,5.5,3.5,3.2,4.7
2023-08-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0208,5.5,3.7,3.7,4.5
2023-09-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0241,5.5,3.7,3.7,4.4
2023-10-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.022,5.5,3.9,3.2,4.2
2023-11-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0218,5.5,3.7,3.1,4.1
2023-12-01,C_202106_P_F,2021-06-01,Prime,Fixed,0.0207,5.5,3.8,3.4,4.1
2021-07-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0167,0.25,5.4,5.4,4.3
2021-08-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0141,0.25,5.1,5.3,4.4
2021-09-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0197,0.25,4.7,5.4,5.0
2021-10-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0208,0.25,4.5,6.2,5.4
2021-11-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0188,0.25,4.1,6.8,5.4
2021-12-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0199,0.25,3.9,7.0,4.9
2022-01-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0177,0.25,4.0,7.5,5.6
2022-02-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0225,0.25,3.9,7.9,5.3
2022-03-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0232,0.5,3.7,8.5,5.9
2022-04-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0225,0.5,3.7,8.3,5.8
2022-05-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0254,1.0,3.6,8.6,5.6
2022-06-01,C_202106_P_V,2021-06-01,Prime,Variable,0.053,1.75,3.6,9.1,5.4
2022-07-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0552,2.5,3.5,8.5,5.5
2022-08-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0524,2.5,3.6,8.3,5.4
2022-09-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0546,3.25,3.5,8.2,5.1
2022-10-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0545,3.25,3.6,7.7,5.0
2022-11-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0554,4.0,3.6,7.1,5.1
2022-12-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0543,4.5,3.5,6.5,4.9
2023-01-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0547,4.5,3.5,6.4,4.5
2023-02-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0565,4.75,3.6,6.0,4.8
2023-03-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0538,5.0,3.5,5.0,4.6
2023-04-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0512,5.0,3.4,4.9,4.6
2023-05-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0576,5.25,3.6,4.0,4.4
2023-06-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0564,5.25,3.6,3.0,4.7
2023-07-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0506,5.5,3.5,3.2,4.7
2023-08-01,C_202106_P_V,2021-06-01,Prime,Variable,0.054,5.5,3.7,3.7,4.5
2023-09-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0511,5.5,3.7,3.7,4.4
2023-10-01,C_202106_P_V,2021-06-01,Prime,Variable,0.052,5.5,3.9,3.2,4.2
2023-11-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0513,5.5,3.7,3.1,4.1
2023-12-01,C_202106_P_V,2021-06-01,Prime,Variable,0.0495,5.5,3.8,3.4,4.1
2021-07-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0443,0.25,5.4,5.4,4.3
2021-08-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0454,0.25,5.1,5.3,4.4
2021-09-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0458,0.25,4.7,5.4,5.0
2021-10-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0468,0.25,4.5,6.2,5.4
2021-11-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0491,0.25,4.1,6.8,5.4
2021-12-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0486,0.25,3.9,7.0,4.9
2022-01-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0521,0.25,4.0,7.5,5.6
2022-02-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0544,0.25,3.9,7.9,5.3
2022-03-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0509,0.5,3.7,8.5,5.9
2022-04-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0531,0.5,3.7,8.3,5.8
2022-05-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0542,1.0,3.6,8.6,5.6
2022-06-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0546,1.75,3.6,9.1,5.4
2022-07-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0542,2.5,3.5,8.5,5.5
2022-08-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0559,2.5,3.6,8.3,5.4
2022-09-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0556,3.25,3.5,8.2,5.1
2022-10-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0524,3.25,3.6,7.7,5.0
2022-11-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0567,4.0,3.6,7.1,5.1
2022-12-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0568,4.5,3.5,6.5,4.9
2023-01-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0534,4.5,3.5,6.4,4.5
2023-02-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0549,4.75,3.6,6.0,4.8
2023-03-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.056,5.0,3.5,5.0,4.6
2023-04-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.054,5.0,3.4,4.9,4.6
2023-05-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0562,5.25,3.6,4.0,4.4
2023-06-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0584,5.25,3.6,3.0,4.7
2023-07-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0516,5.5,3.5,3.2,4.7
2023-08-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0499,5.5,3.7,3.7,4.5
2023-09-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0527,5.5,3.7,3.7,4.4
2023-10-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0529,5.5,3.9,3.2,4.2
2023-11-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0503,5.5,3.7,3.1,4.1
2023-12-01,C_202106_S_F,2021-06-01,Subprime,Fixed,0.0529,5.5,3.8,3.4,4.1
2021-07-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0432,0.25,5.4,5.4,4.3
2021-08-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0481,0.25,5.1,5.3,4.4
2021-09-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0464,0.25,4.7,5.4,5.0
2021-10-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0519,0.25,4.5,6.2,5.4
2021-11-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0532,0.25,4.1,6.8,5.4
2021-12-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0485,0.25,3.9,7.0,4.9
2022-01-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0496,0.25,4.0,7.5,5.6
2022-02-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0531,0.25,3.9,7.9,5.3
2022-03-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0513,0.5,3.7,8.5,5.9
2022-04-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0526,0.5,3.7,8.3,5.8
2022-05-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0532,1.0,3.6,8.6,5.6
2022-06-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0948,1.75,3.6,9.1,5.4
2022-07-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.099,2.5,3.5,8.5,5.5
2022-08-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.098,2.5,3.6,8.3,5.4
2022-09-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0987,3.25,3.5,8.2,5.1
2022-10-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1027,3.25,3.6,7.7,5.0
2022-11-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0974,4.0,3.6,7.1,5.1
2022-12-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1016,4.5,3.5,6.5,4.9
2023-01-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0994,4.5,3.5,6.4,4.5
2023-02-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0993,4.75,3.6,6.0,4.8
2023-03-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1012,5.0,3.5,5.0,4.6
2023-04-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1001,5.0,3.4,4.9,4.6
2023-05-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1002,5.25,3.6,4.0,4.4
2023-06-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1006,5.25,3.6,3.0,4.7
2023-07-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0975,5.5,3.5,3.2,4.7
2023-08-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0964,5.5,3.7,3.7,4.5
2023-09-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0949,5.5,3.7,3.7,4.4
2023-10-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0948,5.5,3.9,3.2,4.2
2023-11-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.1016,5.5,3.7,3.1,4.1
2023-12-01,C_202106_S_V,2021-06-01,Subprime,Variable,0.0975,5.5,3.8,3.4,4.1
2021-08-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0132,0.25,5.1,5.3,4.4
2021-09-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0141,0.25,4.7,5.4,5.0
2021-10-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0186,0.25,4.5,6.2,5.4
2021-11-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0195,0.25,4.1,6.8,5.4
2021-12-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0203,0.25,3.9,7.0,4.9
2022-01-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0195,0.25,4.0,7.5,5.6
2022-02-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0205,0.25,3.9,7.9,5.3
2022-03-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0221,0.5,3.7,8.5,5.9
2022-04-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0222,0.5,3.7,8.3,5.8
2022-05-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0182,1.0,3.6,8.6,5.6
2022-06-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0227,1.75,3.6,9.1,5.4
2022-07-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.022,2.5,3.5,8.5,5.5
2022-08-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0244,2.5,3.6,8.3,5.4
2022-09-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0304,3.25,3.5,8.2,5.1
2022-10-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0254,3.25,3.6,7.7,5.0
2022-11-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0242,4.0,3.6,7.1,5.1
2022-12-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0268,4.5,3.5,6.5,4.9
2023-01-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.026,4.5,3.5,6.4,4.5
2023-02-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0258,4.75,3.6,6.0,4.8
2023-03-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0261,5.0,3.5,5.0,4.6
2023-04-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0288,5.0,3.4,4.9,4.6
2023-05-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0221,5.25,3.6,4.0,4.4
2023-06-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.025,5.25,3.6,3.0,4.7
2023-07-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0218,5.5,3.5,3.2,4.7
2023-08-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0243,5.5,3.7,3.7,4.5
2023-09-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0208,5.5,3.7,3.7,4.4
2023-10-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0212,5.5,3.9,3.2,4.2
2023-11-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0208,5.5,3.7,3.1,4.1
2023-12-01,C_202107_P_F,2021-07-01,Prime,Fixed,0.0227,5.5,3.8,3.4,4.1
2021-08-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0177,0.25,5.1,5.3,4.4
2021-09-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0142,0.25,4.7,5.4,5.0
2021-10-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0177,0.25,4.5,6.2,5.4
2021-11-01,C_202107_P_V,2021-07-01,Prime,Variable,0.017,0.25,4.1,6.8,5.4
2021-12-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0167,0.25,3.9,7.0,4.9
2022-01-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0196,0.25,4.0,7.5,5.6
2022-02-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0201,0.25,3.9,7.9,5.3
2022-03-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0263,0.5,3.7,8.5,5.9
2022-04-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0229,0.5,3.7,8.3,5.8
2022-05-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0199,1.0,3.6,8.6,5.6
2022-06-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0521,1.75,3.6,9.1,5.4
2022-07-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0557,2.5,3.5,8.5,5.5
2022-08-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0582,2.5,3.6,8.3,5.4
2022-09-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0512,3.25,3.5,8.2,5.1
2022-10-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0509,3.25,3.6,7.7,5.0
2022-11-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0586,4.0,3.6,7.1,5.1
2022-12-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0557,4.5,3.5,6.5,4.9
2023-01-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0533,4.5,3.5,6.4,4.5
2023-02-01,C_202107_P_V,2021-07-01,Prime,Variable,0.056,4.75,3.6,6.0,4.8
2023-03-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0496,5.0,3.5,5.0,4.6
2023-04-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0547,5.0,3.4,4.9,4.6
2023-05-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0551,5.25,3.6,4.0,4.4
2023-06-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0559,5.25,3.6,3.0,4.7
2023-07-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0516,5.5,3.5,3.2,4.7
2023-08-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0534,5.5,3.7,3.7,4.5
2023-09-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0508,5.5,3.7,3.7,4.4
2023-10-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0526,5.5,3.9,3.2,4.2
2023-11-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0496,5.5,3.7,3.1,4.1
2023-12-01,C_202107_P_V,2021-07-01,Prime,Variable,0.0499,5.5,3.8,3.4,4.1
2021-08-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0439,0.25,5.1,5.3,4.4
2021-09-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.048,0.25,4.7,5.4,5.0
2021-10-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0493,0.25,4.5,6.2,5.4
2021-11-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.048,0.25,4.1,6.8,5.4
2021-12-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0493,0.25,3.9,7.0,4.9
2022-01-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0471,0.25,4.0,7.5,5.6
2022-02-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0501,0.25,3.9,7.9,5.3
2022-03-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0513,0.5,3.7,8.5,5.9
2022-04-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0573,0.5,3.7,8.3,5.8
2022-05-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0504,1.0,3.6,8.6,5.6
2022-06-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0561,1.75,3.6,9.1,5.4
2022-07-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0557,2.5,3.5,8.5,5.5
2022-08-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0546,2.5,3.6,8.3,5.4
2022-09-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0579,3.25,3.5,8.2,5.1
2022-10-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0554,3.25,3.6,7.7,5.0
2022-11-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0556,4.0,3.6,7.1,5.1
2022-12-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0549,4.5,3.5,6.5,4.9
2023-01-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0574,4.5,3.5,6.4,4.5
2023-02-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0572,4.75,3.6,6.0,4.8
2023-03-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0536,5.0,3.5,5.0,4.6
2023-04-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.052,5.0,3.4,4.9,4.6
2023-05-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.054,5.25,3.6,4.0,4.4
2023-06-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0525,5.25,3.6,3.0,4.7
2023-07-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0535,5.5,3.5,3.2,4.7
2023-08-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0557,5.5,3.7,3.7,4.5
2023-09-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0517,5.5,3.7,3.7,4.4
2023-10-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.052,5.5,3.9,3.2,4.2
2023-11-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0515,5.5,3.7,3.1,4.1
2023-12-01,C_202107_S_F,2021-07-01,Subprime,Fixed,0.0524,5.5,3.8,3.4,4.1
2021-08-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0414,0.25,5.1,5.3,4.4
2021-09-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0455,0.25,4.7,5.4,5.0
2021-10-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.048,0.25,4.5,6.2,5.4
2021-11-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0508,0.25,4.1,6.8,5.4
2021-12-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0482,0.25,3.9,7.0,4.9
2022-01-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0462,0.25,4.0,7.5,5.6
2022-02-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.052,0.25,3.9,7.9,5.3
2022-03-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0502,0.5,3.7,8.5,5.9
2022-04-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0497,0.5,3.7,8.3,5.8
2022-05-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0514,1.0,3.6,8.6,5.6
2022-06-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0978,1.75,3.6,9.1,5.4
2022-07-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0975,2.5,3.5,8.5,5.5
2022-08-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.0947,2.5,3.6,8.3,5.4
2022-09-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.1012,3.25,3.5,8.2,5.1
2022-10-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.1022,3.25,3.6,7.7,5.0
2022-11-01,C_202107_S_V,2021-07-01,Subprime,Variable,0.1012,4.0,3.6,7.1,5.1
